,,,,,,,
164,3.96869,2.63586,,,,,
165,3.97012,2.64576,,,,,
166,3.97146,2.65566,,,,,
167,3.97239,2.66562,,,,,
168,3.97326,2.67558,,,,,
169,3.97391,2.68556,,,,,
170,3.97452,2.69554,,,,,
171,3.97498,2.70553,,,,,
172,3.97542,2.71552,,,,,
173,3.97573,2.72552,,,,,
174,3.97602,2.73551,,,,,
175,3.97622,2.74551,,,,,
176,3.97638,2.75551,,,,,
177,3.97616,2.76551,,,,,
178,3.98099,2.77427,,,,,
179,3.98276,2.78411,,,,,
180,3.98451,2.79395,,,,,
181,3.986,2.80384,,,,,
182,3.98748,2.81373,,,,,
183,3.98875,2.82365,,,,,
184,3.99006,2.83356,,,,,
185,3.99133,2.84348,,,,,
186,3.99272,2.85339,,,,,
187,3.99372,2.86334,,,,,
188,3.99517,2.87323,,,,,
189,3.99715,2.88303,,,,,
190,3.99953,2.89275,,,,,
191,4.00085,2.90266,,,,,
192,4.00209,2.91258,,,,,
193,4.00208,2.92258,,,,,
194,4.00233,2.93258,,,,,
195,4.00327,2.94253,,,,,
196,4.00445,2.95246,,,,,
197,4.006,2.96234,,,,,
198,4.00776,2.97219,,,,,
199,4.00973,2.98199,,,,,
200,4.01187,2.99176,,,,,
201,4.01413,3.0015,,,,,
202,4.01651,3.01121,,,,,
203,4.01898,3.0209,,,,,
204,4.02079,3.03074,,,,,
205,4.02286,3.04052,,,,,
206,4.0251,3.05027,,,,,
207,4.02748,3.05998,,,,,
208,4.02998,3.06966,,,,,
209,4.03259,3.07932,,,,,
210,4.03527,3.08895,,,,,
211,4.03804,3.09856,,,,,
212,4.04062,3.10822,,,,,
213,4.0433,3.11785,,,,,
214,4.04607,3.12746,,,,,
215,4.04893,3.13705,,,,,
216,4.05183,3.14662,,,,,
217,4.0548,3.15616,,,,,
218,4.05781,3.1657,,,,,
219,4.06084,3.17523,,,,,
220,4.0639,3.18475,,,,,
221,4.06701,3.19426,,,,,
222,4.07014,3.20375,,,,,
223,4.07331,3.21324,,,,,
224,4.0765,3.22271,,,,,
225,4.07973,3.23218,,,,,
226,4.08296,3.24164,,,,,
227,4.08624,3.25109,,,,,
228,4.08952,3.26054,,,,,
229,4.09283,3.26997,,,,,
230,4.09617,3.2794,,,,,
231,4.09951,3.28882,,,,,
232,4.10289,3.29824,,,,,
233,4.10627,3.30765,,,,,
234,4.10968,3.31705,,,,,
235,4.11309,3.32645,,,,,
236,4.11653,3.33584,,,,,
237,4.11997,3.34523,,,,,
238,4.12343,3.35461,,,,,
239,4.1269,3.36399,,,,,
240,4.13038,3.37336,,,,,
241,4.13387,3.38273,,,,,
242,4.13738,3.3921,,,,,
243,4.14089,3.40146,,,,,
244,4.14442,3.41082,,,,,
245,4.14796,3.42017,,,,,
246,4.1515,3.42952,,,,,
247,4.15506,3.43887,,,,,
248,4.15863,3.44821,,,,,
249,4.16221,3.45755,,,,,
250,4.16579,3.46688,,,,,
251,4.16939,3.47621,,,,,
252,4.17299,3.48554,,,,,
253,4.1766,3.49487,,,,,
254,4.18022,3.50419,,,,,
255,4.18385,3.51351,,,,,
256,4.18748,3.52283,,,,,
257,4.19112,3.53214,,,,,
258,4.19476,3.54145,,,,,
259,4.19841,3.55076,,,,,
260,4.20207,3.56007,,,,,
261,4.20574,3.56937,,,,,
262,4.20941,3.57867,,,,,
263,4.21309,3.58797,,,,,
264,4.21677,3.59727,,,,,
265,4.22046,3.60656,,,,,
266,4.22416,3.61586,,,,,
267,4.22786,3.62515,,,,,
268,4.23157,3.63443,,,,,
269,4.23527,3.64372,,,,,
270,4.23899,3.65301,,,,,
271,4.24271,3.66229,,,,,
272,4.24643,3.67157,,,,,
273,4.25016,3.68085,,,,,
274,4.25389,3.69012,,,,,
275,4.25763,3.6994,,,,,
276,4.26138,3.70867,,,,,
277,4.26513,3.71794,,,,,
278,4.26888,3.72721,,,,,
279,4.27264,3.73648,,,,,
280,4.27639,3.74575,,,,,
281,4.28016,3.75501,,,,,
282,4.28393,3.76427,,,,,
283,4.2877,3.77353,,,,,
284,4.29148,3.78279,,,,,
285,4.29525,3.79205,,,,,
286,4.29903,3.80131,,,,,
287,4.30282,3.81057,,,,,
288,4.30661,3.81982,,,,,
289,4.3104,3.82907,,,,,
290,4.3142,3.83832,,,,,
291,4.318,3.84758,,,,,
292,4.3218,3.85682,,,,,
293,4.32561,3.86607,,,,,
294,4.32942,3.87532,,,,,
295,4.33323,3.88456,,,,,
296,4.33704,3.89381,,,,,
297,4.34086,3.90305,,,,,
298,4.34468,3.91229,,,,,
299,4.3485,3.92153,,,,,
300,4.35233,3.93077,,,,,
301,4.35615,3.94001,,,,,
302,4.35998,3.94925,,,,,
303,4.36382,3.95848,,,,,
304,4.36766,3.96772,,,,,
305,4.3715,3.97695,,,,,
306,4.37534,3.98618,,,,,
307,4.37918,3.99541,,,,,
308,4.38303,4.00464,,,,,
309,4.38688,4.01387,,,,,
310,4.39073,4.0231,,,,,
311,4.39458,4.03233,,,,,
312,4.39844,4.04156,,,,,
313,4.4023,4.05078,,,,,
314,4.40616,4.06001,,,,,
315,4.41002,4.06923,,,,,
316,4.41389,4.07845,,,,,
317,4.41776,4.08767,,,,,
318,4.42163,4.09689,,,,,
319,4.4255,4.10611,,,,,
320,4.42938,4.11533,,,,,
321,4.43325,4.12455,,,,,
322,4.43713,4.13377,,,,,
323,4.44101,4.14298,,,,,
324,4.4449,4.1522,,,,,
325,4.44878,4.16141,,,,,
326,4.45267,4.17063,,,,,
327,4.45656,4.17984,,,,,
328,4.46045,4.18905,,,,,
329,4.46434,4.19826,,,,,
330,4.46824,4.20747,,,,,
331,4.47213,4.21668,,,,,
332,4.47603,4.22589,,,,,
333,4.47993,4.2351,,,,,
334,4.48383,4.24431,,,,,
335,4.48774,4.25351,,,,,
336,4.49164,4.26272,,,,,
337,4.49555,4.27193,,,,,
338,4.49946,4.28113,,,,,
339,4.50337,4.29033,,,,,
340,4.50728,4.29954,,,,,
341,4.51119,4.30874,,,,,
342,4.51511,4.31794,,,,,
343,4.51903,4.32714,,,,,
344,4.52295,4.33634,,,,,
345,4.52687,4.34554,,,,,
346,4.53079,4.35474,,,,,
347,4.53471,4.36394,,,,,
348,4.53864,4.37313,,,,,
349,4.54256,4.38233,,,,,
350,4.54649,4.39153,,,,,
351,4.55042,4.40072,,,,,
352,4.55435,4.40992,,,,,
353,4.55829,4.41911,,,,,
354,4.56222,4.42831,,,,,
355,4.56616,4.4375,,,,,
356,4.5701,4.44669,,,,,
357,4.57403,4.45588,,,,,
358,4.57797,4.46507,,,,,
359,4.58192,4.47426,,,,,
360,4.58586,4.48345,,,,,
361,4.58981,4.49264,,,,,
362,4.59375,4.50183,,,,,
363,4.5977,4.51102,,,,,
364,4.60165,4.52021,,,,,
365,4.6056,4.52939,,,,,
366,4.60955,4.53858,,,,,
367,4.6135,4.54776,,,,,
368,4.61746,4.55695,,,,,
369,4.62141,4.56613,,,,,
370,4.62537,4.57532,,,,,
371,4.62933,4.5845,,,,,
372,4.63329,4.59368,,,,,
373,4.63725,4.60287,,,,,
374,4.64121,4.61205,,,,,
375,4.64517,4.62123,,,,,
376,4.64914,4.63041,,,,,
377,4.6531,4.63959,,,,,
378,4.65707,4.64877,,,,,
379,4.66104,4.65795,,,,,
380,4.66501,4.66713,,,,,
381,4.66898,4.6763,,,,,
382,4.67295,4.68548,,,,,
383,4.67692,4.69466,,,,,
384,4.6809,4.70383,,,,,
385,4.68487,4.71301,,,,,
386,4.68885,4.72219,,,,,
387,4.69283,4.73136,,,,,
388,4.6968,4.74054,,,,,
389,4.70078,4.74971,,,,,
390,4.70477,4.75888,,,,,
391,4.70875,4.76806,,,,,
392,4.71273,4.77723,,,,,
393,4.71671,4.7864,,,,,
394,4.7207,4.79557,,,,,
395,4.72469,4.80474,,,,,
396,4.72867,4.81391,,,,,
397,4.73266,4.82308,,,,,
398,4.73665,4.83225,,,,,
399,4.74064,4.84142,,,,,
400,4.74464,4.85059,,,,,
401,4.74863,4.85976,,,,,
402,4.75262,4.86893,,,,,
403,4.75662,4.87809,,,,,
404,4.76061,4.88726,,,,,
405,4.76461,4.89643,,,,,
406,4.76861,4.90559,,,,,
407,4.77261,4.91476,,,,,
408,4.77661,4.92392,,,,,
409,4.78061,4.93309,,,,,
410,4.78461,4.94225,,,,,
411,4.78861,4.95142,,,,,
412,4.79262,4.96058,,,,,
413,4.79662,4.96974,,,,,
414,4.80063,4.97891,,,,,
415,4.80463,4.98807,,,,,
416,4.80864,4.99723,,,,,
417,4.81265,5.00639,,,,,
418,4.81666,5.01555,,,,,
419,4.82067,5.02471,,,,,
420,4.82468,5.03387,,,,,
421,4.82869,5.04303,,,,,
422,4.83271,5.05219,,,,,
423,4.83672,5.06135,,,,,
424,4.84074,5.07051,,,,,
425,4.84475,5.07967,,,,,
426,4.84877,5.08883,,,,,
427,4.85279,5.09798,,,,,
428,4.85681,5.10714,,,,,
429,4.86083,5.1163,,,,,
430,4.86485,5.12545,,,,,
431,4.86887,5.13461,,,,,
432,4.87289,5.14376,,,,,
433,4.87691,5.15292,,,,,
434,4.88094,5.16207,,,,,
435,4.88496,5.17123,,,,,
436,4.88899,5.18038,,,,,
437,4.89301,5.18954,,,,,
438,4.89704,5.19869,,,,,
439,4.90107,5.20784,,,,,
440,4.9051,5.21699,,,,,
441,4.90913,5.22615,,,,,
442,4.91316,5.2353,,,,,
443,4.91719,5.24445,,,,,
444,4.92122,5.2536,,,,,
445,4.92526,5.26275,,,,,
446,4.92929,5.2719,,,,,
447,4.93332,5.28105,,,,,
448,4.93736,5.2902,,,,,
449,4.9414,5.29935,,,,,
450,4.94543,5.3085,,,,,
451,4.94947,5.31765,,,,,
452,4.95351,5.3268,,,,,
453,4.95755,5.33594,,,,,
454,4.96159,5.34509,,,,,
455,4.96563,5.35424,,,,,
456,4.96967,5.36339,,,,,
457,4.97371,5.37253,,,,,
458,4.97775,5.38168,,,,,
459,4.9818,5.39082,,,,,
460,4.98584,5.39997,,,,,
461,4.98989,5.40911,,,,,
462,4.99394,5.41826,,,,,
463,4.99798,5.4274,,,,,
464,5.00203,5.43655,,,,,
465,5.00608,5.44569,,,,,
466,5.01013,5.45484,,,,,
467,5.01418,5.46398,,,,,
468,5.01823,5.47312,,,,,
469,5.02228,5.48226,,,,,
470,5.02633,5.49141,,,,,
471,5.03038,5.50055,,,,,
472,5.03444,5.50969,,,,,
473,5.03849,5.51883,,,,,
474,5.04254,5.52797,,,,,
475,5.0466,5.53711,,,,,
476,5.05066,5.54625,,,,,
477,5.05471,5.55539,,,,,
478,5.05877,5.56453,,,,,
479,5.06283,5.57367,,,,,
480,5.06689,5.58281,,,,,
481,5.07095,5.59195,,,,,
482,5.07501,5.60109,,,,,
483,5.07907,5.61023,,,,,
484,5.08313,5.61937,,,,,
485,5.08719,5.62851,,,,,
486,5.09125,5.63764,,,,,
487,5.09532,5.64678,,,,,
488,5.09938,5.65592,,,,,
489,5.10345,5.66505,,,,,
490,5.10751,5.67419,,,,,
491,5.11158,5.68333,,,,,
492,5.11565,5.69246,,,,,
493,5.11971,5.7016,,,,,
494,5.12378,5.71073,,,,,
495,5.12785,5.71987,,,,,
496,5.13192,5.729,,,,,
497,5.13599,5.73814,,,,,
498,5.14006,5.74727,,,,,
499,5.14413,5.7564,,,,,
500,5.1482,5.76554,,,,,
501,5.15228,5.77467,,,,,
502,5.15635,5.7838,,,,,
503,5.16042,5.79294,,,,,
504,5.1645,5.80207,,,,,
505,5.16857,5.8112,,,,,
506,5.17265,5.82033,,,,,
507,5.17672,5.82946,,,,,
508,5.1808,5.83859,,,,,
509,5.18488,5.84773,,,,,
510,5.18896,5.85686,,,,,
511,5.19303,5.86599,,,,,
512,5.19711,5.87512,,,,,
513,5.20119,5.88425,,,,,
514,5.20527,5.89338,,,,,
515,5.20936,5.90251,,,,,
516,5.21344,5.91163,,,,,
517,5.21752,5.92076,,,,,
518,5.2216,5.92989,,,,,
519,5.22569,5.93902,,,,,
520,5.22977,5.94815,,,,,
521,5.23385,5.95728,,,,,
522,5.23794,5.9664,,,,,
523,5.24202,5.97553,,,,,
524,5.24611,5.98466,,,,,
525,5.2502,5.99378,,,,,
526,5.25429,6.00291,,,,,
527,5.25837,6.01204,,,,,
528,5.26246,6.02116,,,,,
529,5.26655,6.03029,,,,,
530,5.27064,6.03941,,,,,
531,5.27473,6.04854,,,,,
532,5.27882,6.05766,,,,,
533,5.28291,6.06679,,,,,
534,5.287,6.07591,,,,,
535,5.2911,6.08504,,,,,
536,5.29519,6.09416,,,,,
537,5.29928,6.10329,,,,,
538,5.30338,6.11241,,,,,
539,5.30747,6.12153,,,,,
540,5.31157,6.13066,,,,,
541,5.31566,6.13978,,,,,
542,5.31976,6.1489,,,,,
543,5.32385,6.15802,,,,,
544,5.32795,6.16715,,,,,
545,5.33205,6.17627,,,,,
546,5.33615,6.18539,,,,,
547,5.34025,6.19451,,,,,
548,5.34434,6.20363,,,,,
549,5.34844,6.21275,,,,,
550,5.35255,6.22187,,,,,
551,5.35665,6.23099,,,,,
552,5.36075,6.24012,,,,,
553,5.36485,6.24924,,,,,
554,5.36895,6.25835,,,,,
555,5.37305,6.26747,,,,,
556,5.37716,6.27659,,,,,
557,5.38126,6.28571,,,,,
558,5.38537,6.29483,,,,,
559,5.38947,6.30395,,,,,
560,5.39358,6.31307,,,,,
561,5.39768,6.32219,,,,,
562,5.40179,6.33131,,,,,
563,5.4059,6.34042,,,,,
564,5.41,6.34954,,,,,
565,5.41411,6.35866,,,,,
566,5.41822,6.36778,,,,,
567,5.42233,6.37689,,,,,
568,5.42644,6.38601,,,,,
569,5.43055,6.39512,,,,,
570,5.43466,6.40424,,,,,
571,5.43877,6.41336,,,,,
572,5.44288,6.42247,,,,,
573,5.44699,6.43159,,,,,
574,5.4511,6.4407,,,,,
575,5.45521,6.44982,,,,,
576,5.45933,6.45893,,,,,
577,5.46344,6.46805,,,,,
578,5.46756,6.47716,,,,,
579,5.47167,6.48628,,,,,
580,5.47579,6.49539,,,,,
581,5.4799,6.50451,,,,,
582,5.48402,6.51362,,,,,
583,5.48813,6.52273,,,,,
584,5.49225,6.53185,,,,,
585,5.49637,6.54096,,,,,
586,5.50049,6.55007,,,,,
587,5.5046,6.55918,,,,,
588,5.50872,6.5683,,,,,
589,5.51284,6.57741,,,,,
590,5.51696,6.58652,,,,,
591,5.52108,6.59563,,,,,
592,5.5252,6.60474,,,,,
593,5.52932,6.61386,,,,,
594,5.53345,6.62297,,,,,
595,5.53757,6.63208,,,,,
596,5.54169,6.64119,,,,,
597,5.54581,6.6503,,,,,
598,5.54994,6.65941,,,,,
599,5.55406,6.66852,,,,,
600,5.55818,6.67763,,,,,
601,5.56231,6.68674,,,,,
602,5.56643,6.69585,,,,,
603,5.57056,6.70496,,,,,
604,5.57468,6.71407,,,,,
605,5.57881,6.72318,,,,,
606,5.58285,6.73232,,,,,
607,5.58692,6.74146,,,,,
608,5.59102,6.75058,,,,,
609,5.59513,6.7597,,,,,
610,5.59925,6.76881,,,,,
611,5.60272,6.77819,,,,,
612,5.60645,6.78746,,,,,
613,5.61034,6.79668,,,,,
614,5.61437,6.80583,,,,,
615,5.61849,6.81494,,,,,
616,5.62046,6.82475,,,,,
617,5.62298,6.83442,,,,,
618,5.6262,6.84389,,,,,
619,5.62979,6.85322,,,,,
620,5.63373,6.86242,,,,,
621,5.63789,6.87151,,,,,
622,5.64022,6.88123,,,,,
623,5.64309,6.89081,,,,,
624,5.64661,6.90017,,,,,
625,5.6505,6.90938,,,,,
626,5.65473,6.91845,,,,,
627,5.65919,6.92739,,,,,
628,5.66147,6.93713,,,,,
629,5.66485,6.94654,,,,,
630,5.66874,6.95575,,,,,
631,5.67309,6.96476,,,,,
632,5.67776,6.9736,,,,,
633,5.6813,6.98296,,,,,
634,5.68536,6.99209,,,,,
635,5.68989,7.00101,,,,,
636,5.69476,7.00974,,,,,
637,5.69991,7.01831,,,,,
638,5.70482,7.02703,,,,,
639,5.71002,7.03557,,,,,
640,5.71539,7.044,,,,,
641,5.72032,7.0527,,,,,
642,5.72556,7.06122,,,,,
643,5.73106,7.06957,,,,,
644,5.73678,7.07778,,,,,
645,5.74218,7.08619,,,,,
646,5.74785,7.09443,,,,,
647,5.75366,7.10257,,,,,
648,5.75963,7.11059,,,,,
649,5.76534,7.1188,,,,,
650,5.77126,7.12686,,,,,
651,5.77739,7.13476,,,,,
652,5.78322,7.14289,,,,,
653,5.7893,7.15082,,,,,
654,5.79561,7.15858,,,,,
655,5.8014,7.16674,,,,,
656,5.80753,7.17464,,,,,
657,5.81385,7.18238,,,,,
658,5.82,7.19027,,,,,
659,5.82644,7.19792,,,,,
660,5.83302,7.20545,,,,,
661,5.83979,7.21281,,,,,
662,5.84675,7.21999,,,,,
663,5.85366,7.22722,,,,,
664,5.86063,7.23439,,,,,
665,5.86757,7.24159,,,,,
666,5.8746,7.2487,,,,,
667,5.88141,7.25603,,,,,
668,5.88836,7.26322,,,,,
669,5.89544,7.27027,,,,,
670,5.90239,7.27747,,,,,
671,5.9095,7.2845,,,,,
672,5.91674,7.2914,,,,,
673,5.92413,7.29813,,,,,
674,5.9315,7.3049,,,,,
675,5.93893,7.31159,,,,,
676,5.94638,7.31825,,,,,
677,5.95385,7.3249,,,,,
678,5.96106,7.33183,,,,,
679,5.96846,7.33856,,,,,
680,5.97598,7.34515,,,,,
681,5.98331,7.35195,,,,,
682,5.99087,7.3585,,,,,
683,5.99854,7.36492,,,,,
684,6.00636,7.37115,,,,,
685,6.01424,7.37731,,,,,
686,6.02205,7.38355,,,,,
687,6.02993,7.38971,,,,,
688,6.03786,7.3958,,,,,
689,6.04572,7.40199,,,,,
690,6.05365,7.40807,,,,,
691,6.06153,7.41423,,,,,
692,6.06948,7.4203,,,,,
693,6.07751,7.42626,,,,,
694,6.08541,7.43238,,,,,
695,6.09349,7.43828,,,,,
696,6.10166,7.44405,,,,,
697,6.10989,7.44973,,,,,
698,6.11817,7.45533,,,,,
699,6.12643,7.46098,,,,,
700,6.13472,7.46657,,,,,
701,6.14306,7.47209,,,,,
702,6.15141,7.47759,,,,,
703,6.15972,7.48314,,,,,
704,6.16803,7.48871,,,,,
705,6.17638,7.49422,,,,,
706,6.1846,7.4999,,,,,
707,6.19293,7.50544,,,,,
708,6.20132,7.51088,,,,,
709,6.20975,7.51625,,,,,
710,6.21816,7.52167,,,,,
711,6.22661,7.52702,,,,,
712,6.23508,7.53234,,,,,
713,6.24358,7.53761,,,,,
714,6.25204,7.54293,,,,,
715,6.26054,7.54821,,,,,
716,6.26904,7.55347,,,,,
717,6.27755,7.55871,,,,,
718,6.28605,7.56399,,,,,
719,6.29455,7.56925,,,,,
720,6.30307,7.57449,,,,,
721,6.3116,7.57972,,,,,
722,6.32011,7.58497,,,,,
723,6.32862,7.59021,,,,,
724,6.33714,7.59544,,,,,
725,6.34565,7.6007,,,,,
726,6.35416,7.60595,,,,,
727,6.36268,7.61118,,,,,
728,6.37121,7.61641,,,,,
729,6.37971,7.62167,,,,,
730,6.38823,7.62691,,,,,
731,6.39675,7.63215,,,,,
732,6.40527,7.63738,,,,,
733,6.41378,7.64263,,,,,
734,6.4223,7.64787,,,,,
735,6.43082,7.6531,,,,,
736,6.43935,7.65833,,,,,
737,6.44786,7.66357,,,,,
738,6.45638,7.66881,,,,,
739,6.46491,7.67403,,,,,
740,6.47344,7.67926,,,,,
741,6.48196,7.68449,,,,,
742,6.49048,7.68972,,,,,
743,6.49901,7.69494,,,,,
744,6.50753,7.70018,,,,,
745,6.51605,7.70541,,,,,
746,6.52458,7.71063,,,,,
747,6.53311,7.71585,,,,,
748,6.54163,7.72108,,,,,
749,6.55016,7.7263,,,,,
750,6.55869,7.73152,,,,,
751,6.56723,7.73672,,,,,
752,6.57576,7.74194,,,,,
753,6.5843,7.74715,,,,,
754,6.59284,7.75236,,,,,
755,6.60138,7.75756,,,,,
756,6.60991,7.76276,,,,,
757,6.61845,7.76797,,,,,
758,6.627,7.77316,,,,,
759,6.63554,7.77836,,,,,
760,6.64409,7.78356,,,,,
761,6.65263,7.78875,,,,,
762,6.66118,7.79394,,,,,
763,6.66973,7.79913,,,,,
764,6.67827,7.80433,,,,,
765,6.68682,7.80952,,,,,
766,6.69537,7.81471,,,,,
767,6.70392,7.81989,,,,,
768,6.71246,7.82508,,,,,
769,6.72101,7.83027,,,,,
770,6.72956,7.83546,,,,,
771,6.73811,7.84065,,,,,
772,6.74665,7.84584,,,,,
773,6.7552,7.85103,,,,,
774,6.76375,7.85622,,,,,
775,6.7723,7.86141,,,,,
776,6.78085,7.8666,,,,,
777,6.7894,7.87178,,,,,
778,6.79796,7.87695,,,,,
779,6.80651,7.88214,,,,,
780,6.81507,7.88731,,,,,
781,6.82363,7.89248,,,,,
782,6.83219,7.89764,,,,,
783,6.84075,7.90282,,,,,
784,6.84931,7.90798,,,,,
785,6.85788,7.91314,,,,,
786,6.86645,7.9183,,,,,
787,6.87501,7.92346,,,,,
788,6.88358,7.92862,,,,,
789,6.89215,7.93377,,,,,
790,6.90072,7.93892,,,,,
791,6.90929,7.94407,,,,,
792,6.91786,7.94922,,,,,
793,6.92644,7.95437,,,,,
794,6.93502,7.95951,,,,,
795,6.94359,7.96466,,,,,
796,6.95216,7.9698,,,,,
797,6.96204,7.97136,,,,,
798,6.97139,7.97491,,,,,
799,6.98,7.98,,,,,
800,7,8,,,,,
801,7,8,,,,,
0,3.99894,1.40882,7.24224,1.14353,2,,41
0,3.99398,1.80878,6.88239,1.11879,2,,81
0,3.97945,2.20848,6.53188,1.09006,2,,121
0,3.95954,2.60789,6.19025,1.05736,2,,161
0,4.01187,3.0015,5.82357,1.03199,1,,201
0,4.13038,3.38273,5.43635,1.01472,1,,241
0,4.27639,3.75501,5.04361,1.00035,1,,281
0,4.42938,4.12455,4.65051,0.985121,1,,321
0,4.58586,4.49264,4.25789,0.967961,1,,361
0,4.74464,4.85976,3.86624,0.947951,1,,401
0,4.9051,5.22615,3.47604,0.923956,1,,441
0,5.06689,5.59195,3.08798,0.894368,1,,481
0,5.22977,5.95728,2.70304,0.856742,1,,521
